 Date[YYYY.MM.DD],Time[HH:MM:SS.ms],Log  Number,FP101,FP102,FP103,FV201,FV202,FV203,FV204,EM201,EM202,Temp1,Temp2,pH 
2016.12.18,01:16:08.553,55,1,1,1,0,0,0,0,0,0,17.115000,16.956000,8.123091
2016.12.18,01:16:09.54,56,1,1,1,0,0,0,0,0,0,17.204000,17.040000,8.965496
2016.12.18,01:16:09.547,57,1,1,1,0,0,0,0,0,0,17.244000,17.020000,8.180815
2016.12.18,01:16:10.44,58,1,1,1,0,0,0,0,0,0,17.222000,17.037000,7.924036
2016.12.18,01:16:10.547,59,1,1,1,0,0,0,0,0,0,17.206000,16.959000,7.995901
2016.12.18,01:16:11.58,60,1,1,1,0,0,0,0,0,0,17.335000,16.987000,8.933208
2016.12.18,01:16:11.556,61,1,1,1,0,0,0,0,0,0,17.291000,16.949000,7.382800
2016.12.18,01:16:12.46,62,1,1,1,0,0,0,0,0,0,17.198000,16.896000,8.569142
2016.12.18,01:16:12.546,63,1,1,1,0,0,0,0,0,0,17.217000,16.912000,7.693350
2016.12.18,01:16:13.44,64,1,1,1,0,0,0,0,0,0,17.235000,16.915000,7.833010
2016.12.18,01:16:13.549,65,1,1,1,0,0,0,0,0,0,17.259000,16.856000,8.093620
2016.12.18,01:16:14.56,66,1,1,1,0,0,0,0,0,0,17.416000,16.917000,8.413475
2016.12.18,01:16:14.562,67,1,1,1,0,0,0,0,0,0,17.352000,16.854000,7.185549
2016.12.18,01:16:15.67,68,1,1,1,0,0,0,0,0,0,17.325000,16.829000,7.163997
2016.12.18,01:16:15.551,69,1,1,1,0,0,0,0,0,0,17.260000,16.783000,8.377027
2016.12.18,01:16:16.55,70,1,1,1,0,0,0,0,0,0,17.189000,16.694000,7.918052
2016.12.18,01:16:16.564,71,1,1,1,0,0,0,0,0,0,17.198000,16.705000,8.776133
2016.12.18,01:16:17.52,72,1,1,1,0,0,0,0,0,0,17.180000,16.698000,8.364572
2016.12.18,01:16:17.559,73,1,1,1,0,0,0,0,0,0,17.425000,16.763000,8.421418
2016.12.18,01:16:18.57,74,1,1,1,0,0,0,0,0,0,17.244000,16.609000,7.890579
2016.12.18,01:16:18.552,75,1,1,1,0,0,0,0,0,0,17.275000,16.709000,8.806207
2016.12.18,01:16:19.52,76,1,1,1,0,0,0,0,0,0,17.267000,16.633000,8.454457
2016.12.18,01:16:19.555,77,1,1,1,0,0,0,0,0,0,17.308000,16.666000,8.735365
2016.12.18,01:16:20.59,78,1,1,1,0,0,0,0,0,0,17.380000,16.794000,8.462125
2016.12.18,01:16:20.565,79,1,1,1,0,0,0,0,0,0,17.421000,16.701000,7.571670
2016.12.18,01:16:21.56,80,1,1,1,0,0,0,0,0,0,17.337000,16.688000,8.860069
2016.12.18,01:16:21.566,81,1,1,1,0,0,0,0,0,0,17.257000,16.556000,8.720856
2016.12.18,01:16:22.55,82,1,1,1,0,0,0,0,0,0,17.356000,16.624000,7.775856
2016.12.18,01:16:22.553,83,1,1,1,0,0,0,0,0,0,17.328000,16.589000,7.169380
2016.12.18,01:16:23.70,84,1,1,1,0,0,0,0,0,0,17.346000,16.641000,7.454724
2016.12.18,01:16:23.559,85,1,1,1,0,0,0,0,0,0,17.246000,16.591000,7.873580
2016.12.18,01:16:24.60,86,1,1,1,0,0,0,0,0,0,17.233000,16.478000,8.463007
2016.12.18,01:16:24.554,87,1,1,1,0,0,0,0,0,0,17.365000,16.574000,7.598497
2016.12.18,01:16:25.57,88,1,1,1,0,0,0,0,0,0,17.340000,16.556000,7.076700
2016.12.18,01:16:25.556,89,1,1,1,0,0,0,0,0,0,17.330000,16.523000,7.942385
2016.12.18,01:16:26.64,90,1,1,1,0,0,0,0,0,0,17.409000,16.478000,8.829668
2016.12.18,01:16:26.568,91,1,1,1,0,0,0,0,0,0,17.383000,16.640000,8.930092
2016.12.18,01:16:27.58,92,1,1,1,0,0,0,0,0,0,17.381000,16.552000,8.124128
2016.12.18,01:16:27.563,93,1,1,1,0,0,0,0,0,0,17.216000,16.388000,8.621423
2016.12.18,01:16:28.61,94,1,1,1,0,0,0,0,0,0,17.338000,16.478000,7.042467
2016.12.18,01:16:28.570,95,1,1,1,0,0,0,0,0,0,17.362000,16.540000,8.163891
2016.12.18,01:16:29.76,96,1,1,1,0,0,0,0,0,0,17.396000,16.490000,8.605055
2016.12.18,01:16:29.567,97,1,1,1,0,0,0,0,0,0,17.370000,16.582000,7.364637
2016.12.18,01:16:30.59,98,1,1,1,0,0,0,0,0,0,17.367000,16.500000,8.471807
2016.12.18,01:16:30.568,99,1,1,1,0,0,0,0,0,0,17.256000,16.354000,8.431931
2016.12.18,01:16:31.63,100,1,1,1,0,0,0,0,0,0,17.342000,16.415000,8.414960
2016.12.18,01:16:31.570,101,1,1,1,0,0,0,0,0,0,17.463000,16.485000,7.323755
2016.12.18,01:16:32.68,102,1,1,1,0,0,0,0,0,0,17.293000,16.363000,8.691253
2016.12.18,01:16:32.570,103,1,1,1,0,0,0,0,0,0,17.306000,16.557000,7.935094
2016.12.18,01:16:33.64,104,1,1,1,0,0,0,0,0,0,17.382000,16.542000,8.140712
2016.12.18,01:16:33.574,105,1,1,1,0,0,0,0,0,0,17.353000,16.405000,8.092544
2016.12.18,01:16:34.63,106,1,1,1,0,0,0,0,0,0,17.358000,16.383000,7.101896
2016.12.18,01:16:34.562,107,1,1,1,0,0,0,0,0,0,17.365000,16.453000,7.167507
2016.12.18,01:16:35.68,108,1,1,1,0,0,0,0,0,0,17.355000,16.387000,8.715318
2016.12.18,01:16:35.572,109,1,1,1,0,0,0,0,0,0,17.325000,16.396000,8.854079
2016.12.18,01:16:36.71,110,1,1,1,0,0,0,0,0,0,17.369000,16.331000,8.476886
2016.12.18,01:16:36.565,111,1,1,1,0,0,0,0,0,0,17.407000,16.387000,7.704405
2016.12.18,01:16:37.64,112,1,1,1,0,0,0,0,0,0,17.337000,16.341000,7.700399
2016.12.18,01:16:37.564,113,1,1,1,0,0,0,0,0,0,17.365000,16.369000,7.659636
2016.12.18,01:16:38.81,114,1,1,1,0,0,0,0,0,0,17.330000,16.322000,8.107157
2016.12.18,01:16:38.575,115,1,1,1,0,0,0,0,0,0,17.346000,16.332000,8.044350
2016.12.18,01:16:39.74,116,1,1,1,0,0,0,0,0,0,17.343000,16.333000,7.127742
2016.12.18,01:16:39.568,117,1,1,1,0,0,0,0,0,0,17.323000,16.303000,8.080193
2016.12.18,01:16:40.71,118,1,1,1,0,0,0,0,0,0,17.363000,16.305000,7.930107
2016.12.18,01:16:40.562,119,1,1,1,0,0,0,0,0,0,17.306000,16.236000,8.959671
2016.12.18,01:16:41.75,120,1,1,1,0,0,0,0,0,0,17.472000,16.320000,8.855988
2016.12.18,01:16:41.578,121,1,1,1,0,0,0,0,0,0,18.151000,17.325000,8.187138
2016.12.18,01:16:42.79,122,1,1,1,1,0,1,0,1,0,17.320000,16.252000,7.837518
2016.12.18,01:16:42.581,123,1,1,1,1,0,1,0,1,0,17.255000,16.258000,7.643405
2016.12.18,01:16:43.81,124,1,1,1,1,0,1,0,1,0,17.344000,16.297000,7.572279
2016.12.18,01:16:43.563,125,1,1,1,1,0,1,0,1,0,17.426000,16.293000,8.731460
2016.12.18,01:16:44.64,126,1,1,1,1,0,1,0,1,0,17.310000,16.183000,8.406717
2016.12.18,01:16:44.565,127,1,1,1,1,0,1,0,1,0,17.275000,16.220000,8.056026
2016.12.18,01:16:45.65,128,1,1,1,1,0,1,0,1,0,17.356000,16.285000,8.287952
2016.12.18,01:16:45.565,129,1,1,1,1,0,1,0,1,0,17.381000,16.198000,7.667954
2016.12.18,01:16:46.67,130,1,1,1,1,0,1,0,1,0,17.248000,16.225000,7.477576
2016.12.18,01:16:46.564,131,1,1,1,1,0,1,0,1,0,17.430000,16.219000,7.850057
2016.12.18,01:16:47.65,132,1,1,1,1,0,1,0,1,0,17.284000,16.243000,7.932017
2016.12.18,01:16:47.567,133,1,1,1,1,0,1,0,1,0,17.348000,16.255000,8.863626
2016.12.18,01:16:48.66,134,1,1,1,1,0,1,0,1,0,17.354000,16.185000,7.575998
2016.12.18,01:16:48.566,135,1,1,1,1,0,1,0,1,0,17.317000,16.240000,8.199190
2016.12.18,01:16:49.66,136,1,1,1,1,0,1,0,1,0,17.381000,16.165000,7.828498
2016.12.18,01:16:49.567,137,1,1,1,1,0,1,0,1,0,17.281000,16.187000,8.271466
2016.12.18,01:16:50.70,138,1,1,1,1,0,1,0,1,0,17.366000,16.258000,8.813351
2016.12.18,01:16:50.571,139,1,1,1,1,0,1,0,1,0,17.433000,16.233000,8.646250
2016.12.18,01:16:51.69,140,1,1,1,1,0,1,0,1,0,17.304000,16.181000,7.350465
2016.12.18,01:16:51.571,141,1,1,1,1,0,1,0,1,0,17.266000,16.214000,7.386323
2016.12.18,01:16:52.70,142,1,1,1,1,0,1,0,1,0,17.475000,16.225000,8.903997
2016.12.18,01:16:52.572,143,1,1,1,1,0,1,0,1,0,17.259000,16.193000,7.243843
2016.12.18,01:16:53.70,144,1,1,1,1,0,1,0,1,0,17.418000,16.256000,8.254977
2016.12.18,01:16:53.572,145,1,1,1,1,0,1,0,1,0,17.403000,16.166000,7.991236
2016.12.18,01:16:54.71,146,1,1,1,1,0,1,0,1,0,17.278000,16.176000,7.133162
2016.12.18,01:16:54.572,147,1,1,1,1,0,1,0,1,0,17.432000,16.246000,7.161279
2016.12.18,01:16:55.72,148,1,1,1,1,0,1,0,1,0,17.279000,16.072000,8.633957
2016.12.18,01:16:55.572,149,1,1,1,1,0,1,0,1,0,17.248000,16.186000,8.926465
2016.12.18,01:16:56.72,150,1,1,1,1,0,1,0,1,0,17.444000,16.179000,8.529907
2016.12.18,01:16:56.576,151,1,1,1,1,0,1,0,1,0,17.279000,16.170000,8.743706
2016.12.18,01:16:57.74,152,1,1,1,1,0,1,0,1,0,17.463000,16.185000,8.798563
2016.12.18,01:16:57.573,153,1,1,1,1,0,1,0,1,0,17.280000,16.171000,7.526076
2016.12.18,01:16:58.73,154,1,1,1,1,0,1,0,1,0,17.416000,16.208000,8.968887
2016.12.18,01:16:58.574,155,1,1,1,1,0,1,0,1,0,17.339000,16.072000,7.701991
2016.12.18,01:16:59.74,156,1,1,1,1,0,1,0,1,0,17.268000,16.131000,7.660435
2016.12.18,01:16:59.576,157,1,1,1,1,0,1,0,1,0,17.415000,16.190000,8.148957
2016.12.18,01:17:00.78,158,1,1,1,1,0,1,0,1,0,17.343000,16.098000,7.316555
2016.12.18,01:17:00.578,159,1,1,1,1,0,1,0,1,0,17.239000,16.119000,7.963890
2016.12.18,01:17:01.76,160,1,1,1,1,0,1,0,1,0,17.253000,16.162000,7.238510
2016.12.18,01:17:01.576,161,1,1,1,1,0,1,0,1,0,17.325000,16.100000,7.713747
2016.12.18,01:17:02.98,162,1,1,1,1,0,1,0,1,0,17.261000,16.040000,7.854162
2016.12.18,01:17:02.597,163,1,1,1,1,0,1,0,1,0,17.391000,16.213000,7.404982
2016.12.18,01:17:03.86,164,1,1,1,1,0,1,0,1,0,17.282000,16.167000,7.531518
2016.12.18,01:17:03.587,165,1,1,1,1,0,1,0,1,0,17.283000,16.193000,8.485407
2016.12.18,01:17:04.91,166,1,1,1,1,0,1,0,1,0,17.362000,16.204000,8.823243
2016.12.18,01:17:04.577,167,1,1,1,1,0,1,0,1,0,17.323000,16.132000,8.276864
2016.12.18,01:17:05.76,168,1,1,1,1,0,1,0,1,0,17.255000,16.204000,7.868923
2016.12.18,01:17:05.578,169,1,1,1,1,0,1,0,1,0,17.366000,16.240000,7.495074
2016.12.18,01:17:06.79,170,1,1,1,1,0,1,0,1,0,17.400000,16.185000,7.395342
2016.12.18,01:17:06.581,171,1,1,1,1,0,1,0,1,0,17.295000,16.190000,8.093917
2016.12.18,01:17:07.77,172,1,1,1,1,0,1,0,1,0,17.460000,16.214000,8.143341
2016.12.18,01:17:07.579,173,1,1,1,1,0,1,0,1,0,17.348000,16.128000,8.435605
2016.12.18,01:17:08.81,174,1,1,1,1,0,1,0,1,0,17.369000,16.207000,8.381263
2016.12.18,01:17:08.579,175,1,1,1,1,0,1,0,1,0,17.430000,16.133000,8.536583
2016.12.18,01:17:09.95,176,1,1,1,1,0,1,0,1,0,17.448000,16.270000,7.040573
2016.12.18,01:17:09.596,177,1,1,1,1,0,1,0,1,0,17.409000,16.140000,8.889775
2016.12.18,01:17:10.80,178,1,1,1,1,0,1,0,1,0,17.430000,16.151000,7.940550
2016.12.18,01:17:10.582,179,1,1,1,1,0,1,0,1,0,17.261000,16.105000,8.428084
2016.12.18,01:17:11.81,180,1,1,1,1,0,1,0,1,0,17.335000,16.181000,7.731201
2016.12.18,01:17:11.580,181,1,1,1,1,0,1,0,1,0,17.372000,16.139000,7.272183
2016.12.18,01:17:12.81,182,1,1,1,1,0,1,0,1,0,17.249000,16.122000,7.749608
2016.12.18,01:17:12.581,183,1,1,1,1,0,1,0,1,0,17.249000,16.180000,8.381032
