 Date[YYYY.MM.DD],Time[HH:MM:SS.ms],Log  Number,FP101,FP102,FP103,FV201,FV202,FV203,FV204,EM201,EM202,Temp1,Temp2,pH 
2016.12.18,17:37:13.994,108,1,1,1,0,0,0,0,0,0,19.136000,18.543000,7.893102
2016.12.18,17:37:14.496,109,1,1,1,0,0,0,0,0,0,19.125000,18.502000,8.354041
2016.12.18,17:37:14.995,110,1,1,1,0,0,0,0,0,0,19.115000,18.539000,8.605704
2016.12.18,17:37:15.495,111,1,1,1,0,0,0,0,0,0,19.121000,18.528000,7.938630
2016.12.18,17:37:15.997,112,1,1,1,0,0,0,0,0,0,19.117000,18.517000,8.822893
2016.12.18,17:37:16.496,113,1,1,1,0,0,0,0,0,0,19.137000,18.501000,8.274185
2016.12.18,17:37:16.997,114,1,1,1,0,0,0,0,0,0,19.126000,18.507000,7.043095
2016.12.18,17:37:17.498,115,1,1,1,0,0,0,0,0,0,19.142000,18.486000,8.428346
2016.12.18,17:37:18.31,116,1,1,1,0,0,0,0,0,0,19.103000,18.475000,7.574368
2016.12.18,17:37:18.531,117,1,1,1,0,0,0,0,0,0,19.107000,18.471000,7.896495
2016.12.18,17:37:19.31,118,1,1,1,0,0,0,0,0,0,19.091000,18.464000,7.110260
2016.12.18,17:37:19.525,119,1,1,1,0,0,0,0,0,0,19.110000,18.453000,8.350894
2016.12.18,17:37:20.30,120,1,1,1,0,0,0,0,0,0,19.088000,18.457000,7.972612
2016.12.18,17:37:20.530,121,1,1,1,0,0,0,0,0,0,19.548000,18.259000,8.770281
2016.12.18,17:37:21.29,122,1,1,1,1,0,1,0,1,0,18.891000,18.251000,8.706105
2016.12.18,17:37:21.530,123,1,1,1,1,0,1,0,1,0,18.874000,18.264000,7.386019
2016.12.18,17:37:22.35,124,1,1,1,1,0,1,0,1,0,18.901000,18.265000,8.134206
2016.12.18,17:37:22.532,125,1,1,1,1,0,1,0,1,0,18.897000,18.254000,7.496067
2016.12.18,17:37:23.33,126,1,1,1,1,0,1,0,1,0,18.887000,18.268000,8.785123
2016.12.18,17:37:23.531,127,1,1,1,1,0,1,0,1,0,18.898000,18.265000,7.013727
2016.12.18,17:37:24.32,128,1,1,1,1,0,1,0,1,0,18.893000,18.268000,7.057806
2016.12.18,17:37:24.532,129,1,1,1,1,0,1,0,1,0,18.868000,18.265000,8.267529
2016.12.18,17:37:25.32,130,1,1,1,1,0,1,0,1,0,18.870000,18.287000,8.096557
2016.12.18,17:37:25.532,131,1,1,1,1,0,1,0,1,0,18.876000,18.275000,8.171861
2016.12.18,17:37:26.32,132,1,1,1,1,0,1,0,1,0,18.873000,18.291000,7.668147
2016.12.18,17:37:26.535,133,1,1,1,1,0,1,0,1,0,18.865000,18.276000,8.275825
2016.12.18,17:37:27.34,134,1,1,1,1,0,1,0,1,0,18.939000,18.321000,7.668126
2016.12.18,17:37:27.506,135,1,1,1,1,0,1,0,1,0,18.872000,18.328000,8.890014
2016.12.18,17:37:28.36,136,1,1,1,1,0,1,0,1,0,18.869000,18.318000,8.659539
2016.12.18,17:37:28.499,137,1,1,1,1,0,1,0,1,0,18.856000,18.280000,7.983433
2016.12.18,17:37:28.999,138,1,1,1,1,0,1,0,1,0,18.859000,18.280000,8.438854
2016.12.18,17:37:29.499,139,1,1,1,1,0,1,0,1,0,18.875000,18.285000,8.451764
2016.12.18,17:37:29.999,140,1,1,1,1,0,1,0,1,0,18.861000,18.302000,8.647904
2016.12.18,17:37:30.499,141,1,1,1,1,0,1,0,1,0,18.874000,18.305000,8.313289
2016.12.18,17:37:30.999,142,1,1,1,1,0,1,0,1,0,18.882000,18.315000,7.692566
2016.12.18,17:37:31.500,143,1,1,1,1,0,1,0,1,0,18.882000,18.315000,8.056224
2016.12.18,17:37:32.0,144,1,1,1,1,0,1,0,1,0,18.884000,18.329000,8.671106
2016.12.18,17:37:32.500,145,1,1,1,1,0,1,0,1,0,18.889000,18.329000,8.606350
2016.12.18,17:37:33.35,146,1,1,1,1,0,1,0,1,0,18.885000,18.334000,7.135655
2016.12.18,17:37:33.500,147,1,1,1,1,0,1,0,1,0,18.891000,18.360000,8.414010
2016.12.18,17:37:34.0,148,1,1,1,1,0,1,0,1,0,18.895000,18.357000,7.282786
2016.12.18,17:37:34.500,149,1,1,1,1,0,1,0,1,0,18.885000,18.350000,8.216776
2016.12.18,17:37:35.2,150,1,1,1,1,0,1,0,1,0,18.892000,18.349000,7.510580
2016.12.18,17:37:35.502,151,1,1,1,1,0,1,0,1,0,18.914000,18.342000,7.775594
2016.12.18,17:37:36.2,152,1,1,1,1,0,1,0,1,0,18.878000,18.340000,7.165414
2016.12.18,17:37:36.503,153,1,1,1,1,0,1,0,1,0,18.877000,18.343000,7.595357
2016.12.18,17:37:37.2,154,1,1,1,1,0,1,0,1,0,18.875000,18.321000,8.733580
2016.12.18,17:37:37.502,155,1,1,1,1,0,1,0,1,0,18.872000,18.314000,7.539303
2016.12.18,17:37:38.38,156,1,1,1,1,0,1,0,1,0,18.893000,18.295000,8.236127
2016.12.18,17:37:38.503,157,1,1,1,1,0,1,0,1,0,18.860000,18.311000,8.936125
2016.12.18,17:37:39.3,158,1,1,1,1,0,1,0,1,0,18.859000,18.288000,8.510031
2016.12.18,17:37:39.503,159,1,1,1,1,0,1,0,1,0,18.855000,18.281000,8.418009
2016.12.18,17:37:40.4,160,1,1,1,1,0,1,0,1,0,18.866000,18.288000,8.407291
2016.12.18,17:37:40.503,161,1,1,1,1,0,1,0,1,0,18.861000,18.280000,8.339174
2016.12.18,17:37:41.4,162,1,1,1,1,0,1,0,1,0,18.858000,18.270000,7.769752
2016.12.18,17:37:41.504,163,1,1,1,1,0,1,0,1,0,18.878000,18.261000,7.244840
2016.12.18,17:37:42.4,164,1,1,1,1,0,1,0,1,0,18.887000,18.259000,8.798921
2016.12.18,17:37:42.504,165,1,1,1,1,0,1,0,1,0,18.892000,18.259000,7.113376
2016.12.18,17:37:43.40,166,1,1,1,1,0,1,0,1,0,18.881000,18.264000,7.280506
2016.12.18,17:37:43.537,167,1,1,1,1,0,1,0,1,0,18.878000,18.235000,7.405954
2016.12.18,17:37:44.38,168,1,1,1,1,0,1,0,1,0,18.862000,18.237000,8.112430
2016.12.18,17:37:44.539,169,1,1,1,1,0,1,0,1,0,18.892000,18.244000,7.846422
2016.12.18,17:37:45.40,170,1,1,1,1,0,1,0,1,0,18.874000,18.209000,8.304651
2016.12.18,17:37:45.540,171,1,1,1,1,0,1,0,1,0,18.859000,18.228000,7.890036
2016.12.18,17:37:46.42,172,1,1,1,1,0,1,0,1,0,18.885000,18.221000,8.081660
2016.12.18,17:37:46.540,173,1,1,1,1,0,1,0,1,0,18.880000,18.198000,8.436199
2016.12.18,17:37:47.40,174,1,1,1,1,0,1,0,1,0,18.865000,18.215000,7.657927
2016.12.18,17:37:47.540,175,1,1,1,1,0,1,0,1,0,18.881000,18.196000,8.144907
2016.12.18,17:37:48.39,176,1,1,1,1,0,1,0,1,0,18.888000,18.192000,8.637733
2016.12.18,17:37:48.540,177,1,1,1,1,0,1,0,1,0,18.875000,18.193000,7.808534
2016.12.18,17:37:49.41,178,1,1,1,1,0,1,0,1,0,18.893000,18.186000,8.460891
2016.12.18,17:37:49.542,179,1,1,1,1,0,1,0,1,0,18.889000,18.168000,8.746158
2016.12.18,17:37:50.43,180,1,1,1,1,0,1,0,1,0,18.884000,18.167000,7.372484
2016.12.18,17:37:50.542,181,1,1,1,1,0,1,0,1,0,18.900000,18.160000,8.897527
2016.12.18,17:37:51.44,182,1,1,1,1,0,1,0,1,0,18.893000,18.161000,8.837599
2016.12.18,17:37:51.542,183,1,1,1,1,0,1,0,1,0,18.893000,18.160000,7.257972
2016.12.18,17:37:52.42,184,1,1,1,1,0,1,0,1,0,18.905000,18.149000,8.246820
2016.12.18,17:37:52.542,185,1,1,1,1,0,1,0,1,0,18.887000,18.142000,7.358788
2016.12.18,17:37:53.41,186,1,1,1,1,0,1,0,1,0,18.892000,18.150000,8.673481
2016.12.18,17:37:53.542,187,1,1,1,1,0,1,0,1,0,18.913000,18.128000,8.847605
2016.12.18,17:37:54.43,188,1,1,1,1,0,1,0,1,0,18.899000,18.131000,8.802651
2016.12.18,17:37:54.544,189,1,1,1,1,0,1,0,1,0,18.896000,18.135000,7.068339
2016.12.18,17:37:55.45,190,1,1,1,1,0,1,0,1,0,18.913000,18.113000,8.245932
2016.12.18,17:37:55.546,191,1,1,1,1,0,1,0,1,0,18.906000,18.103000,8.691720
2016.12.18,17:37:56.43,192,1,1,1,1,0,1,0,1,0,18.897000,18.109000,7.756512
2016.12.18,17:37:56.544,193,1,1,1,1,0,1,0,1,0,18.909000,18.092000,8.569691
2016.12.18,17:37:57.42,194,1,1,1,1,0,1,0,1,0,18.894000,18.093000,8.042949
2016.12.18,17:37:57.542,195,1,1,1,1,0,1,0,1,0,18.891000,18.092000,7.201763
2016.12.18,17:37:58.42,196,1,1,1,1,0,1,0,1,0,18.913000,18.075000,8.937074
2016.12.18,17:37:58.544,197,1,1,1,1,0,1,0,1,0,18.890000,18.068000,8.460028
2016.12.18,17:37:59.45,198,1,1,1,1,0,1,0,1,0,18.903000,18.080000,8.927478
2016.12.18,17:37:59.546,199,1,1,1,1,0,1,0,1,0,18.906000,18.056000,8.775195
2016.12.18,17:38:00.45,200,1,1,1,1,0,1,0,1,0,18.893000,18.060000,7.868345
2016.12.18,17:38:00.548,201,1,1,1,1,0,1,0,1,0,18.907000,18.065000,8.466726
2016.12.18,17:38:01.45,202,1,1,1,1,0,1,0,1,0,18.910000,18.047000,7.196529
2016.12.18,17:38:01.544,203,1,1,1,1,0,1,0,1,0,18.893000,18.056000,7.877682
2016.12.18,17:38:02.44,204,1,1,1,1,0,1,0,1,0,18.911000,18.047000,8.096566
2016.12.18,17:38:02.544,205,1,1,1,1,0,1,0,1,0,18.904000,18.040000,8.012597
2016.12.18,17:38:03.45,206,1,1,1,1,0,1,0,1,0,18.901000,18.049000,8.187425
2016.12.18,17:38:03.545,207,1,1,1,1,0,1,0,1,0,18.915000,18.027000,7.600342
2016.12.18,17:38:04.47,208,1,1,1,1,0,1,0,1,0,18.910000,18.024000,7.456812
2016.12.18,17:38:04.546,209,1,1,1,1,0,1,0,1,0,18.897000,18.031000,8.988538
2016.12.18,17:38:05.46,210,1,1,1,1,0,1,0,1,0,18.907000,18.023000,7.996159
2016.12.18,17:38:05.550,211,1,1,1,1,0,1,0,1,0,18.900000,18.016000,8.082752
2016.12.18,17:38:06.46,212,1,1,1,1,0,1,0,1,0,18.893000,18.019000,8.077082
2016.12.18,17:38:06.535,213,1,1,1,1,0,1,0,1,0,18.846000,17.999000,8.014727
2016.12.18,17:38:07.46,214,1,1,1,1,0,1,0,1,0,18.900000,17.997000,8.809338
2016.12.18,17:38:07.536,215,1,1,1,1,0,1,0,1,0,18.868000,17.989000,7.088982
2016.12.18,17:38:08.46,216,1,1,1,1,0,1,0,1,0,18.896000,17.988000,7.852581
2016.12.18,17:38:08.547,217,1,1,1,1,0,1,0,1,0,18.886000,17.985000,8.673797
2016.12.18,17:38:09.48,218,1,1,1,1,0,1,0,1,0,18.890000,17.981000,8.856265
2016.12.18,17:38:09.546,219,1,1,1,1,0,1,0,1,0,18.902000,17.971000,8.251805
2016.12.18,17:38:10.63,220,1,1,1,1,0,1,0,1,0,18.884000,17.916000,7.531444
2016.12.18,17:38:10.513,221,1,1,1,1,0,1,0,1,0,18.891000,17.973000,8.766739
2016.12.18,17:38:11.13,222,1,1,1,1,0,1,0,1,0,18.898000,17.959000,8.619172
2016.12.18,17:38:11.514,223,1,1,1,1,0,1,0,1,0,18.890000,17.962000,8.301901
2016.12.18,17:38:12.14,224,1,1,1,1,0,1,0,1,0,18.897000,17.959000,7.009378
2016.12.18,17:38:12.514,225,1,1,1,1,0,1,0,1,0,18.881000,17.965000,7.477672
2016.12.18,17:38:13.49,226,1,1,1,1,0,1,0,1,0,18.895000,17.948000,7.639237
2016.12.18,17:38:13.549,227,1,1,1,1,0,1,0,1,0,18.876000,17.967000,8.533145
2016.12.18,17:38:14.50,228,1,1,1,1,0,1,0,1,0,18.888000,17.951000,7.097386
2016.12.18,17:38:14.548,229,1,1,1,1,0,1,0,1,0,18.888000,17.938000,8.342312
2016.12.18,17:38:15.51,230,1,1,1,1,0,1,0,1,0,18.880000,17.960000,8.291396
2016.12.18,17:38:15.549,231,1,1,1,1,0,1,0,1,0,18.898000,17.940000,7.924608
2016.12.18,17:38:16.50,232,1,1,1,1,0,1,0,1,0,18.886000,17.940000,8.068645
2016.12.18,17:38:16.549,233,1,1,1,1,0,1,0,1,0,18.890000,17.954000,7.032722
2016.12.18,17:38:17.49,234,1,1,1,1,0,1,0,1,0,18.896000,17.935000,8.372390
2016.12.18,17:38:17.550,235,1,1,1,1,0,1,0,1,0,18.893000,17.947000,8.049158
2016.12.18,17:38:18.51,236,1,1,1,1,0,1,0,1,0,18.892000,17.937000,7.687044
2016.12.18,17:38:18.551,237,1,1,1,1,0,1,0,1,0,18.898000,17.935000,7.776067
2016.12.18,17:38:19.50,238,1,1,1,1,0,1,0,1,0,18.891000,17.944000,7.277171
2016.12.18,17:38:19.550,239,1,1,1,1,0,1,0,1,0,18.899000,17.937000,8.958809
2016.12.18,17:38:20.53,240,1,1,1,1,0,1,0,1,0,18.905000,17.924000,7.010628
2016.12.18,17:38:20.542,241,1,1,1,1,0,1,0,1,0,18.841000,17.930000,7.193164
2016.12.18,17:38:21.50,242,1,1,1,1,0,1,0,1,0,18.910000,17.927000,8.162323
2016.12.18,17:38:21.517,243,1,1,1,1,0,1,0,1,0,18.876000,17.908000,8.352954
2016.12.18,17:38:22.17,244,1,1,1,1,0,1,0,1,0,18.902000,17.901000,8.720461
2016.12.18,17:38:22.517,245,1,1,1,1,0,1,0,1,0,18.890000,17.920000,7.796735
2016.12.18,17:38:23.52,246,1,1,1,1,0,1,0,1,0,18.875000,17.912000,8.128528
2016.12.18,17:38:23.553,247,1,1,1,1,0,1,0,1,0,18.881000,17.907000,8.337532
2016.12.18,17:38:24.54,248,1,1,1,1,0,1,0,1,0,18.852000,17.916000,7.111866
2016.12.18,17:38:24.519,249,1,1,1,1,0,1,0,1,0,18.835000,17.944000,8.702366
2016.12.18,17:38:25.18,250,1,1,1,1,0,1,0,1,0,18.849000,17.944000,8.741815
2016.12.18,17:38:25.518,251,1,1,1,1,0,1,0,1,0,18.819000,17.952000,8.921055
2016.12.18,17:38:26.18,252,1,1,1,1,0,1,0,1,0,18.808000,17.962000,7.749432
2016.12.18,17:38:26.519,253,1,1,1,1,0,1,0,1,0,18.829000,17.955000,8.018503
2016.12.18,17:38:27.19,254,1,1,1,1,0,1,0,1,0,18.787000,17.943000,7.002068
2016.12.18,17:38:27.519,255,1,1,1,1,0,1,0,1,0,18.769000,17.963000,7.714386
2016.12.18,17:38:28.54,256,1,1,1,1,0,1,0,1,0,18.788000,17.965000,8.256472
2016.12.18,17:38:28.554,257,1,1,1,1,0,1,0,1,0,18.768000,17.970000,7.420494
2016.12.18,17:38:29.44,258,1,1,1,1,0,1,0,1,0,18.694000,17.980000,7.227167
2016.12.18,17:38:29.522,259,1,1,1,1,0,1,0,1,0,18.703000,17.981000,8.583385
2016.12.18,17:38:30.20,260,1,1,1,1,0,1,0,1,0,18.714000,17.978000,8.467424
2016.12.18,17:38:30.520,261,1,1,1,1,0,1,0,1,0,18.709000,17.992000,8.577354
2016.12.18,17:38:31.20,262,1,1,1,1,0,1,0,1,0,18.728000,17.991000,7.402343
2016.12.18,17:38:31.520,263,1,1,1,1,0,1,0,1,0,18.704000,17.998000,8.652605
2016.12.18,17:38:32.20,264,1,1,1,1,0,1,0,1,0,18.703000,18.005000,7.747382
2016.12.18,17:38:32.521,265,1,1,1,1,0,1,0,1,0,18.699000,17.996000,8.416167
2016.12.18,17:38:33.56,266,1,1,1,1,0,1,0,1,0,18.690000,17.974000,8.236535
2016.12.18,17:38:33.529,267,1,1,1,1,0,1,0,1,0,18.682000,17.928000,8.055938
2016.12.18,17:38:34.23,268,1,1,1,1,0,1,0,1,0,18.715000,17.944000,7.817182
2016.12.18,17:38:34.523,269,1,1,1,1,0,1,0,1,0,18.697000,17.945000,8.046273
2016.12.18,17:38:35.23,270,1,1,1,1,0,1,0,1,0,18.691000,17.935000,7.396431
2016.12.18,17:38:35.523,271,1,1,1,1,0,1,0,1,0,18.708000,17.929000,8.630865
2016.12.18,17:38:36.23,272,1,1,1,1,0,1,0,1,0,18.696000,17.930000,7.189520
2016.12.18,17:38:36.523,273,1,1,1,1,0,1,0,1,0,18.689000,17.911000,8.813040
2016.12.18,17:38:37.23,274,1,1,1,1,0,1,0,1,0,18.707000,17.897000,7.875650
2016.12.18,17:38:37.523,275,1,1,1,1,0,1,0,1,0,18.697000,17.901000,7.998257
2016.12.18,17:38:38.60,276,1,1,1,1,0,1,0,1,0,18.699000,17.900000,8.706945
