 Date[YYYY.MM.DD],Time[HH:MM:SS.ms],Log  Number,FP101,FP102,FP103,FV201,FV202,FV203,FV204,EM201,EM202,Temp1,Temp2,pH 
2016.12.18,03:16:56.985,41,0,0,0,0,0,0,0,0,0,19.322000,18.331000,7.620700
2016.12.18,03:16:57.484,42,0,0,0,0,0,0,0,0,0,19.306000,18.362000,8.227834
2016.12.18,03:16:57.984,43,0,0,0,0,0,0,0,0,0,19.324000,18.357000,8.709387
2016.12.18,03:16:58.484,44,0,0,0,0,0,0,0,0,0,19.300000,18.376000,8.965475
2016.12.18,03:16:58.988,45,0,0,0,0,0,0,0,0,0,19.295000,18.360000,7.397165
2016.12.18,03:16:59.489,46,0,0,0,0,0,0,0,0,0,19.319000,18.405000,8.999902
2016.12.18,03:16:59.985,47,0,0,0,0,0,0,0,0,0,19.294000,18.379000,8.179592
2016.12.18,03:17:00.487,48,0,0,0,0,0,0,0,0,0,19.270000,18.438000,7.878892
2016.12.18,03:17:00.988,49,0,0,0,0,0,0,0,0,0,19.336000,18.381000,8.552853
2016.12.18,03:17:01.486,50,0,0,0,0,0,0,0,0,0,19.238000,18.396000,8.433867
2016.12.18,03:17:01.991,51,0,0,0,0,0,0,0,0,0,19.289000,18.481000,7.688244
2016.12.18,03:17:02.487,52,0,0,0,0,0,0,0,0,0,19.225000,18.462000,8.139455
2016.12.18,03:17:02.986,53,0,0,0,0,0,0,0,0,0,19.279000,18.444000,7.987293
2016.12.18,03:17:03.486,54,0,0,0,0,0,0,0,0,0,19.265000,18.437000,7.707465
2016.12.18,03:17:03.986,55,0,0,0,0,0,0,0,0,0,19.256000,18.423000,7.666242
2016.12.18,03:17:04.487,56,0,0,0,0,0,0,0,0,0,19.298000,18.456000,7.817433
2016.12.18,03:17:04.986,57,0,0,0,0,0,0,0,0,0,19.323000,18.465000,8.014906
2016.12.18,03:17:05.486,58,0,0,0,0,0,0,0,0,0,19.278000,18.433000,8.955173
2016.12.18,03:17:05.987,59,0,0,0,0,0,0,0,0,0,19.291000,18.423000,7.437930
2016.12.18,03:17:06.487,60,0,0,0,0,0,0,0,0,0,19.280000,18.429000,7.171555
2016.12.18,03:17:06.987,61,0,0,0,0,0,0,0,0,0,19.265000,18.462000,8.928645
2016.12.18,03:17:07.488,62,0,0,0,0,0,0,0,0,0,19.303000,18.429000,8.229054
2016.12.18,03:17:07.988,63,0,0,0,0,0,0,0,0,0,19.289000,18.452000,8.343060
2016.12.18,03:17:08.488,64,0,0,0,0,0,0,0,0,0,19.311000,18.390000,7.067961
2016.12.18,03:17:08.989,65,0,0,0,0,0,0,0,0,0,19.346000,18.451000,7.955160
2016.12.18,03:17:09.488,66,0,0,0,0,0,0,0,0,0,19.352000,18.445000,8.167615
2016.12.18,03:17:09.992,67,0,0,0,0,0,0,0,0,0,19.336000,18.437000,8.235380
2016.12.18,03:17:10.490,68,0,0,0,0,0,0,0,0,0,19.268000,18.460000,8.001651
2016.12.18,03:17:10.990,69,0,0,0,0,0,0,0,0,0,19.272000,18.449000,8.317914
2016.12.18,03:17:11.500,70,0,0,0,0,0,0,0,0,0,19.436000,18.422000,8.837372
2016.12.18,03:17:12.3,71,0,0,0,0,0,0,0,0,0,19.303000,18.383000,8.966789
2016.12.18,03:17:12.497,72,0,0,0,0,0,0,0,0,0,19.287000,18.433000,7.442286
2016.12.18,03:17:12.999,73,0,0,0,0,0,0,0,0,0,19.318000,18.394000,8.056214
